@relation FeaturesSetC_IG

@attribute MFCC5_Dias numeric
@attribute MFCC5_Sys numeric
@attribute LPC_Coefficient5 numeric
@attribute LPC_Coefficient4 numeric
@attribute atomFreq6 numeric
@attribute MFCC6_S2 numeric
@attribute atomFreq5 numeric
@attribute atomFreq7 numeric
@attribute MFCC5_S2 numeric
@attribute atomFreq8 numeric
@attribute atomFreq9 numeric
@attribute atomFreq10 numeric
@attribute MFCC6_S1 numeric
@attribute LPC_Coefficient6 numeric
@attribute atomFreq4 numeric
@attribute MFCC6_Sys numeric
@attribute LPC_Coefficient9 numeric
@attribute atomFreq13 numeric
@attribute atomFreq3 numeric
@attribute MFCC6_Dias numeric
@attribute LPC_Coefficient2 numeric
@attribute atomFreq11 numeric
@attribute LPC_Coefficient10 numeric
@attribute atomFreq14 numeric
@attribute atomFreq12 numeric
@attribute LPC_Coefficient8 numeric
@attribute MFCC5_S1 numeric
@attribute atomFreq2 numeric
@attribute MFCC2_S2 numeric
@attribute LPC_Coefficient14 numeric
@attribute atomFreq15 numeric
@attribute LPC_Coefficient15 numeric
@attribute atomFreq1 numeric
@attribute atomLen6 numeric
@attribute LPC_Coefficient11 numeric
@attribute MFCC4_S2 numeric
@attribute atomLen7 numeric
@attribute MFCC3_Dias numeric
@attribute MFCC13_Dias numeric
@attribute MFCC2_S1 numeric
@attribute MFCC7_Sys numeric
@attribute atomLen5 numeric
@attribute atomLen8 numeric
@attribute LPC_Coefficient3 numeric
@attribute atomLen4 numeric
@attribute MFCC7_Dias numeric
@attribute MFCC9_Dias numeric
@attribute atomLen9 numeric
@attribute LPC_Coefficient7 numeric
@attribute MFCC1_S1 numeric
@attribute MFCC12_Dias numeric
@attribute atomLen1 numeric
@attribute atomLen11 numeric
@attribute MFCC1_S2 numeric
@attribute MFCC4_Sys numeric
@attribute LPC_Coefficient13 numeric
@attribute atomLen13 numeric
@attribute LPC_Coefficient12 numeric
@attribute MFCC11_Dias numeric
@attribute atomLen3 numeric
@attribute MFCC13_Sys numeric
@attribute MFCC2_Dias numeric
@attribute atomLen10 numeric
@attribute atomPos4 numeric
@attribute atomPos3 numeric
@attribute atomLen2 numeric
@attribute MFCC3_Sys numeric
@attribute atomPos1 numeric
@attribute atomPos2 numeric
@attribute MFCC9_S1 numeric
@attribute MFCC4_S1 numeric
@attribute MFCC4_Dias numeric
@attribute MFCC1_Dias numeric
@attribute atomAmp2 numeric
@attribute atomPos5 numeric
@attribute MFCC9_Sys numeric
@attribute MFCC14_Dias numeric
@attribute atomLen15 numeric
@attribute atomPos11 numeric
@attribute atomAmp1 numeric
@attribute MFCC10_Dias numeric
@attribute atomAmp3 numeric
@attribute MFCC9_S2 numeric
@attribute atomPos14 numeric
@attribute LPC_Coefficient16 numeric
@attribute MFCC8_Dias numeric
@attribute MFCC14_Sys numeric
@attribute atomLen14 numeric
@attribute atomLen12 numeric
@attribute atomPos6 numeric
@attribute MFCC3_S2 numeric
@attribute MFCC12_Sys numeric
@attribute MFCC7_S2 numeric
@attribute atomPos15 numeric
@attribute MFCC10_Sys numeric
@attribute atomPos8 numeric
@attribute MFCC11_Sys numeric
@attribute MFCC2_Sys numeric
@attribute atomPos12 numeric
@attribute MFCC3_S1 numeric
@attribute atomAmp4 numeric
@attribute atomPos10 numeric
@attribute MFCC10_S1 numeric
@attribute atomPos9 numeric
@attribute MFCC1_Sys numeric
@attribute MFCC7_S1 numeric
@attribute atomPos7 numeric
@attribute MFCC10_S2 numeric
@attribute MFCC8_S1 numeric
@attribute atomPos13 numeric
@attribute MFCC12_S2 numeric
@attribute MFCC8_S2 numeric
@attribute MFCC14_S1 numeric
@attribute atomAmp5 numeric
@attribute MFCC13_S1 numeric
@attribute atomAmp6 numeric
@attribute Class {abnormal,normal}

@data
0.21073,0.19482,0.054004,-0.045582,0.016972,0.21816,0.015625,0.017107,0.71522,0.01576,0.014749,0.016703,0.27209,0.077128,0.012325,0.059195,0.013977,0.017848,0.017511,0.032315,-0.67808,0.017915,-0.004086,0.017848,0.015692,0.040707,0.66743,0.014817,5.4863,0.006643,0.018117,0.010999,0.014009,192,-0.00994,1.5596,221.79,1.8998,-0.060966,5.4964,0.095186,156.69,262.62,-0.25448,190.9,0.11285,0.010606,225.1,0.067343,-12.203,-0.025608,256,204.14,-13.672,1.2074,-0.000471,227.31,-0.007604,-0.057538,132.41,-0.058912,6.3426,282.48,296,225.66,198.62,1.5288,439.17,256.83,-0.094223,1.4326,1.2341,-19.835,4.1858,286.07,0.021476,-0.025169,232.83,428.69,6.5067,-0.064923,3.4081,-0.17852,352.83,0.008612,-0.1246,0.00937,215.17,192,289.52,2.8617,-0.017824,-0.056774,320.41,-0.070935,314.48,-0.023854,6.2021,373.79,2.6024,2.3819,374.62,-0.089666,370.34,-19.145,0.10101,400.69,-0.10056,-0.10772,351.72,-0.024642,-0.25357,-0.007738,2.035,-0.047487,1.544,abnormal
0.18274,0.11951,0.014119,-0.086778,0.015761,-0.04979,0.014807,0.016079,0.20905,0.018714,0.017987,0.018895,-0.12318,0.061409,0.019486,-0.018645,0.03645,0.020031,0.014081,-0.029387,-0.52904,0.016443,0.021384,0.023256,0.020122,0.059609,0.24238,0.014898,6.0838,-0.004725,0.020939,0.002109,0.011265,197.21,0.003678,0.94222,202.42,1.8106,-0.053622,5.9069,0.082076,212.84,182.33,-0.24869,180.09,0.09035,0.028168,157.77,0.071308,-5.7423,-0.034468,200.93,237.4,-2.901,1.1834,-0.006654,229.21,-0.003179,-0.080033,126.51,-0.041207,6.3044,152.56,399.07,254.42,175.63,1.692,97.488,543.63,0.021096,1.2589,1.2225,-11.051,4.161,314.7,0.009809,-0.010821,203.91,317.67,5.838,-0.03985,2.8663,0.000052,332.84,0.010799,-0.16391,0.003956,176.37,197.21,250.88,1.5601,-0.042242,0.013068,358.33,-0.036123,282.51,-0.045095,6.1052,390.88,2.5357,2.3314,367.91,-0.047914,257.58,-10.177,-0.060055,306.79,-0.04308,-0.0923,328.19,-0.005851,-0.13434,-0.007289,1.8578,-0.032684,1.5345,normal
0.35194,0.31729,0.014361,-0.079085,0.013577,0.10557,0.012481,0.013386,0.2962,0.015149,0.013767,0.015149,0.2121,0.050745,0.015434,0.20713,0.047068,0.018388,0.016292,0.19799,-0.62251,0.017673,0.031638,0.018007,0.015292,0.058948,0.66671,0.015958,6.2282,-0.013906,0.016673,-0.006254,0.015673,213.85,0.013088,0.6048,253.66,1.8141,-0.037583,5.6161,0.15041,191.22,174.83,-0.26305,214.63,0.18373,-0.030515,220.88,0.062236,-4.4794,-0.045815,193.56,210.73,-5.165,1.1594,-0.013251,181.85,-0.003174,-0.07002,226.34,-0.048359,6.1406,203.71,327.12,326.05,173.27,1.7455,3.9024,216.59,-0.077046,1.4211,1.2401,-10.769,3.1009,338.73,-0.031795,-0.004048,206.05,345.56,5.1575,-0.082912,2.4393,-0.051964,362.73,0.004273,-0.13733,0.000631,184.2,199.02,313.17,1.706,-0.030749,0.017055,472.2,-0.074094,375.9,-0.057196,6.0165,381.07,2.6166,2.0625,219.22,-0.019008,436.1,-10.365,-0.004244,373.85,-0.012152,-0.14845,290.63,-0.020416,-0.14365,-0.007004,1.7634,-0.022729,1.4951,abnormal
0.048763,0.000477,0.13253,0.034239,0.026953,-0.080891,0.021191,0.02998,0.20885,0.024951,0.019385,0.022754,-0.10597,0.089549,0.018262,-0.074311,-0.017941,0.026025,0.025684,-0.001904,-0.96858,0.025635,-0.004445,0.02915,0.023389,0.019857,0.21731,0.019629,6.0524,0.005416,0.022168,0.018786,0.025098,142.4,-0.021072,1.1096,137.6,1.0583,-0.043203,5.9372,0.017001,108,162.4,-0.079041,111.2,0.081783,0.000561,160.8,0.057217,-9.7344,-0.006899,179.2,174.4,-8.8342,1.2438,-0.007027,172,-0.016396,-0.067846,118.4,-0.047568,6.297,180,138.5,511.2,140.8,0.96062,592,131,-0.024415,1.3029,1.2983,-17.541,3.6124,184.2,0.023787,0.006593,199.2,306.9,4.6826,-0.14978,2.7497,-0.016367,348.1,0.020883,-0.25751,-0.000539,157.6,192,385.8,1.9123,0.000759,-0.20066,348.5,-0.12408,351,-0.036828,6.2333,327.6,2.4229,1.9978,347.5,-0.000231,259,-17.24,-0.16912,412.9,-0.054019,-0.25608,408.4,-0.009506,-0.28786,-0.004404,1.5125,-0.057643,1.2289,normal
-0.19874,-0.28061,0.022693,-0.10833,0.014703,0.11991,0.015951,0.012153,0.077221,0.01492,0.015734,0.01416,0.00719,0.085863,0.016927,0.10054,0.04492,0.017632,0.014811,0.22611,-0.62432,0.016981,0.009074,0.018663,0.013618,0.078482,0.39448,0.018446,5.1883,-0.015083,0.019314,0.005892,0.010959,232.89,-0.016796,1.9963,259.56,1.2126,-0.018327,5.3676,-0.04932,230.22,268.44,-0.32071,209.78,-0.004472,0.14966,173.33,0.098247,-2.4992,-0.029927,222.22,217.78,-4.9644,2.0607,-0.028422,236.44,-0.029279,0.010218,213.33,0.008976,5.2141,201.78,267.56,406.22,168.89,1.2194,10.222,182.44,-0.044172,1.8988,2.4628,-8.113,3.5426,254.44,0.10377,-0.008781,179.56,346.44,5.9671,-0.21343,2.93,0.082675,358.22,0.031308,-0.32375,0.002918,227.56,191.11,382.89,1.8647,-0.036377,0.003282,316.89,-0.17147,338.67,-0.019902,5.3548,365.89,2.5354,2.1792,437,-0.09872,377.67,-6.8252,-0.056139,350.33,-0.11946,-0.2525,473.22,-0.018195,-0.29547,-0.022609,1.657,-0.054061,1.3612,abnormal
0.5133,0.17564,0.10096,0.029592,0.024378,-0.007729,0.019604,0.020363,0.24855,0.020833,0.021882,0.018989,0.031244,0.087975,0.015842,0.18004,0.002537,0.020399,0.016963,0.32498,-0.6938,0.017072,0.00681,0.020833,0.02275,0.013175,0.43533,0.020689,5.7828,-0.008463,0.023329,-0.001791,0.016638,153.48,0.010222,1.1746,203.85,1.6231,-0.046451,5.7006,0.3042,170.67,170.07,-0.20566,172.44,0.26296,-0.018931,156.44,0.045086,-6.083,-0.053266,208.59,169.48,-9.6798,1.1939,-0.003002,177.78,0.005638,-0.10196,155.85,-0.042317,5.6962,194.37,184.89,262.52,157.63,0.26603,25.778,77.778,-0.1366,1.2747,1.5708,-15.814,3.6193,218.37,0.095039,0.019817,171.26,336.67,4.9174,-0.14256,2.4389,-0.11675,226.44,0.018269,-0.13484,-0.006356,177.78,180.74,186.52,1.7657,-0.029072,0.088318,317.41,-0.036153,186.74,-0.013503,5.7693,251.48,2.2043,1.8326,285.11,-0.1654,302,-13.517,0.032656,212.81,-0.047639,-0.11341,302.81,-0.016625,-0.22323,-0.00391,1.5549,-0.012948,1.2329,normal
0.36369,0.21934,0.086552,-0.040714,0.015346,-0.002239,0.016183,0.017467,0.34466,0.012388,0.01702,0.018527,-0.023388,0.12541,0.014509,0.14675,0.016412,0.02221,0.016071,0.17565,-0.78506,0.020703,-0.022418,0.024609,0.023717,0.062633,0.45494,0.020257,5.8329,-0.000671,0.02115,0.021593,0.020201,155.43,-0.03925,1.3043,222.17,1.1713,-0.045544,5.6142,0.075422,178.29,257.83,-0.29928,192.91,0.083993,-0.037885,211.2,0.10736,-4.8809,-0.013208,107.89,245.94,-5.175,1.6201,-0.02288,253.26,-0.03789,-0.064657,170.06,-0.036074,5.8026,202.97,154.74,188.34,101.49,1.1452,155.89,503.54,-0.13442,1.6173,1.8641,-9.555,3.1273,342.06,-0.006472,0.019994,141.71,364.11,4.3393,-0.19546,2.4913,-0.17351,395.54,0.034477,-0.32002,0.015231,183.77,201.14,327.77,1.9319,-0.04495,-0.17787,432.34,-0.15989,250.63,-0.063792,5.808,287.09,2.2965,2.0497,432.69,-0.10408,316.23,-9.1041,-0.15856,297.26,-0.11828,-0.30397,338.97,-0.007053,-0.3905,-0.012067,1.6894,-0.026071,1.4044,abnormal
0.27139,0.14618,0.020664,-0.064939,0.010954,0.094838,0.01554,0.014861,0.30298,0.014521,0.014946,0.018597,0.15865,0.039075,0.011889,0.17436,0.040323,0.019871,0.012313,0.10225,-0.6133,0.018173,0.028183,0.019871,0.018003,0.049901,0.45632,0.012398,5.7218,-0.008451,0.02123,-0.011682,0.012398,198.96,0.013321,1.2077,217.04,1.6543,-0.059516,5.6746,0.081809,222.61,192,-0.13473,154.43,0.10171,0.000714,161.39,0.058428,-1.9463,-0.029487,267.13,197.57,-3.0542,1.2713,-0.0038,201.74,0.007953,-0.063835,208.7,-0.041048,6.0107,173.91,291.13,184.35,275.48,1.1678,98.783,255.3,-0.082906,1.3192,1.5389,-5.9578,3.0875,256.35,0.019313,-0.001395,200.35,406.26,3.9979,-0.10682,2.506,-0.031037,336.87,0.005248,-0.21899,0.034456,222.61,197.57,206.61,1.8026,-0.056868,0.093096,182.26,-0.10138,243.13,-0.055281,5.8218,291.48,2.0858,1.9477,196.7,-0.13767,261.39,-4.3353,0.058097,207.13,-0.057109,-0.14532,277.57,-0.045859,-0.17649,0.000679,1.6578,-0.030644,1.3062,abnormal
0.33848,0.36003,0.03551,-0.095719,0.017578,0.2659,0.014952,0.012729,0.43566,0.016433,0.016703,0.016231,0.063992,0.085468,0.01778,0.090281,0.044007,0.019666,0.014615,0.11167,-0.70218,0.015288,-0.000941,0.017241,0.014076,0.069103,0.54943,0.014682,5.8199,-0.013226,0.020541,0.009059,0.015356,238.34,-0.011682,1.0774,205.24,2.7942,-0.014411,5.6234,0.035634,254.9,227.31,-0.2632,204.14,0.003883,-0.10902,228.41,0.09486,-5.3161,-0.035164,189.79,254.9,-4.1212,1.0956,-0.025141,187.59,-0.031599,-0.07746,176.55,-0.006771,6.4469,211.86,356.41,224,194.21,2.7097,350.9,392.55,-0.15189,1.5151,1.0557,-11.518,4.597,421.79,-0.18367,0.005187,211.86,362.48,5.8371,-0.099326,2.8546,-0.098814,427.03,0.03197,-0.14823,-0.007713,193.1,209.66,405.79,2.8039,-0.024057,0.15118,353.93,-0.11744,480.83,-0.061952,6.2445,547.31,3.1287,2.1745,190.62,-0.079016,305.1,-10.739,-0.070674,431.59,-0.080765,-0.16957,376.28,-0.084504,-0.043762,-0.016511,1.8261,-0.010968,1.6867,abnormal
0.45929,0.37412,0.023396,-0.10982,0.011217,0.17356,0.010993,0.012946,0.34204,0.01356,0.010324,0.014844,0.025107,0.068411,0.011942,0.25588,0.043603,0.016462,0.012109,0.26606,-0.61478,0.016462,0.02001,0.018359,0.015792,0.067083,0.4486,0.009933,5.6356,-0.012311,0.020145,-0.000477,0.008817,232.23,-0.001704,1.3159,213.94,1.3826,-0.050544,5.5987,0.1918,227.66,170.06,-0.25992,206.63,0.16122,0.001051,172.8,0.083032,-3.4477,-0.033059,213.03,262.4,-5.8944,1.8193,-0.016476,196.57,-0.011139,-0.057113,219.43,-0.046381,5.5684,170.97,291.2,172.8,283.43,1.2385,52.114,174.86,-0.030524,1.7145,1.9797,-8.1862,3.0942,313.83,0.0115,0.007546,197.49,281.6,6.3912,-0.16175,2.4302,-0.040575,246.63,0.01323,-0.23214,0.013274,229.49,236.8,217.14,1.7766,-0.032764,0.11809,400.46,-0.14671,338.17,-0.030717,5.5104,342.51,2.1527,2.1942,278.29,-0.057376,368.11,-7.7091,-0.017584,333.94,-0.077196,-0.21198,349.71,-0.057125,-0.15694,0.006461,1.8717,-0.034292,1.4962,abnormal
0.41077,0.14431,0.021042,-0.092522,0.012355,0.084461,0.010629,0.015489,0.29186,0.013808,0.015807,0.013445,0.2023,0.040546,0.014626,0.35997,0.029627,0.021303,0.013218,0.4516,-0.62519,0.015625,0.0202,0.016897,0.017851,0.038259,0.50955,0.012536,5.815,0.001076,0.019758,0.00061,0.0124,215.07,0.013781,1.208,263.44,1.5361,-0.064982,5.4376,0.15436,273.12,177.86,-0.19307,244.09,0.15632,0.080697,215.81,0.050258,-3.5616,-0.11326,193.49,200.93,-2.2519,1.5632,0.005692,204.65,0.009974,0.017262,282.79,-0.050508,5.5507,172.65,329.67,323.53,206.88,1.2592,181.21,450.79,-0.015216,1.6189,1.7714,-7.3378,4.24,302.88,0.091837,0.044984,206.88,405.21,6.6806,-0.20057,3.4332,-0.004582,326.51,-0.00156,-0.13998,0.020623,221.77,157.77,380.28,1.7388,-0.07372,0.049959,298.23,-0.14967,394.33,0.052266,5.6493,364.93,2.2138,2.9877,443.35,-0.088412,289.67,-6.3687,-0.039942,370.05,-0.051947,-0.22913,309.58,-0.089064,-0.14422,0.004871,2.4996,-0.043484,2.226,abnormal
0.092821,0.14196,0.11222,-0.001087,0.020779,-0.043987,0.024902,0.019911,-0.028549,0.015788,0.014323,0.015191,-0.018037,0.13006,0.017036,0.22559,-0.009195,0.020942,0.019586,0.21524,-0.87132,0.016927,-0.02069,0.01709,0.018446,0.046051,0.35138,0.019206,5.8833,0.005565,0.019151,0.016764,0.017036,185.78,-0.043201,0.9422,178.67,0.85506,-0.052028,5.8119,0.26718,165.33,223.11,-0.27045,229.33,0.26707,0.06553,187.56,0.096273,-7.5067,-0.019129,176,192.89,-8.5785,1.5508,-0.011826,177.78,-0.030476,-0.05334,181.33,-0.022405,5.9851,197.33,202.67,185.11,128,1.0302,229.11,459.78,-0.093482,1.4448,1.4906,-17.32,3.4363,400.22,0.019862,-0.00306,223.11,281.78,4.135,-0.12396,2.3632,-0.022454,339.89,0.01903,-0.22872,0.01214,196.44,203.56,488.78,1.9892,-0.039317,0.043728,265.78,-0.11758,367,-0.043404,5.852,301.56,2.8145,2.0036,401.78,-0.081903,427.56,-16.622,-0.052909,370,-0.10389,-0.17796,347.22,0.045513,-0.13335,-0.004438,1.5605,-0.03796,1.3315,abnormal
-0.10839,-0.15533,0.082572,-0.015183,0.022678,-0.15124,0.022407,0.01747,0.034117,0.017904,0.018826,0.020996,-0.10042,0.099715,0.022407,-0.051191,0.006768,0.018229,0.022678,0.01539,-0.67798,0.021267,-0.005322,0.02436,0.020996,0.036956,0.29719,0.014323,6.161,0.003201,0.024306,0.004011,0.019857,140.44,-0.00467,0.88862,128.89,1.828,-0.05551,5.7777,0.037176,153.78,168.89,-0.21942,141.33,0.11212,0.042164,151.11,0.073662,-7.1626,-0.008704,115.56,153.78,-12.882,1.1386,0.003114,177.78,-0.000203,-0.041637,120.89,-0.049851,6.3576,130.67,206.78,52,158.22,1.867,10.667,50.444,-0.038377,1.4127,1.2205,-19.176,2.4379,236.11,0.052746,0.01133,168.89,249.44,4.9817,-0.12763,1.4012,-0.011587,231.56,0.006738,-0.18924,0.008221,134.22,207.11,172,2.4362,0.001154,-0.10621,241.67,-0.11319,194.67,-0.049176,6.1183,235.78,3.0205,0.98056,218.56,-0.037759,148.33,-18.522,-0.10769,149.56,-0.013465,-0.11919,385.78,-0.009076,-0.12552,-0.016036,0.81045,-0.033456,0.64577,normal
0.41581,0.44311,0.032434,-0.052137,0.015576,0.16898,0.013428,0.014795,0.36065,0.017041,0.016455,0.016748,0.24206,0.060871,0.014404,0.31222,0.019393,0.020752,0.014551,0.30481,-0.63001,0.017285,0.019735,0.016357,0.019385,0.038362,0.56273,0.016943,5.7495,-0.001771,0.020605,-0.002656,0.016357,241.6,0.014501,1.2768,236.8,2.0803,-0.086312,5.4616,-0.004729,233.6,223.2,-0.23317,215.2,-0.007202,0.036871,185.6,0.054183,-4.4427,-0.010824,214.4,224.8,-4.4656,1.6407,0.004134,175.2,0.010137,-0.04478,182.4,-0.038248,5.7832,206.4,258.2,320.8,212,2.0578,333.8,428.4,-0.046024,1.6203,1.7429,-8.1936,3.797,336.2,-0.012699,0.044816,216,388.2,4.5588,-0.16844,3.1413,0.013244,464.6,0.008041,-0.32179,0.03227,187.2,182.4,427.8,2.217,-0.025808,-0.00064,274,-0.16905,448.2,-0.063576,5.5662,429.2,2.42,2.7585,313.2,-0.097834,505.3,-7.2026,-0.086155,396.4,-0.12196,-0.30279,440.2,-0.056796,-0.18579,0.020118,2.3095,-0.066493,2.0475,abnormal
-1.1673,-1.2111,1.2682,1.4265,0.30182,0.13066,0.29147,0.31693,-1.1468,0.29811,0.30013,0.29043,0.14107,1.0558,0.28952,0.26696,0.5702,0.28848,0.27773,0.24106,1.2517,0.2748,0.5017,0.29447,0.28815,0.68375,-0.73209,0.28197,4.7561,0.2233,0.34505,0.14447,0.30755,142.93,0.43179,1.793,139.73,0.24979,0.045674,4.0033,-0.063255,199.47,148.27,1.4096,154.67,-0.035732,0.087838,148.27,0.86506,-5.3649,-0.086645,190.93,156.8,-5.6705,2.0211,0.3085,203.73,0.37946,0.14514,213.33,0.048694,4.7276,157.87,860.67,714,148.27,0.31594,718.67,748.13,-0.006009,1.3637,1.8945,-6.1325,0.99096,612.8,0.10516,-0.004953,119.47,878.8,1.0602,-0.27793,0.96318,0.099786,789.87,0.05134,-0.33517,-0.016392,170.67,181.33,629.87,0.34739,-0.096226,-0.058023,692.13,-0.23679,696.27,0.16385,4.9948,745.07,0.57798,0.95327,642.13,-0.16947,652.13,-6.234,0.036619,764.67,-0.28531,-0.31146,701.33,-0.084903,-0.33239,0.02894,0.93472,0.018963,0.91803,abnormal
0.36453,0.33304,0.05644,-0.018785,0.014041,0.17926,0.015519,0.017473,0.5562,0.018159,0.017842,0.015572,-0.12265,0.07701,0.014411,0.072499,0.032081,0.01932,0.016206,0.092018,-0.76397,0.018634,0.020998,0.016945,0.02291,0.05028,0.3498,0.019637,5.7218,-0.016909,0.022223,0.007421,0.013514,229.19,-0.002754,1.3903,243.89,1.9471,-0.05733,5.8229,0.010433,196.32,200.65,-0.20435,198.92,0.032488,-0.054049,210.16,0.064903,-4.0852,-0.002977,193.73,216.22,-5.0807,1.0756,-0.025374,168.65,-0.020491,-0.035291,183.35,-0.040159,6.2994,195.46,271.14,156.76,185.08,1.8549,59.676,559.57,-0.084431,1.4001,1.1144,-9.5273,4.4621,270.7,-0.047224,-0.031127,171.24,282.16,7.4208,-0.057932,3.3971,-0.22378,370.81,0.027861,-0.20919,-0.040687,200.65,177.3,266.59,2.6498,0.009577,-0.005057,223.78,-0.047937,277.41,-0.031498,6.2576,423.14,2.8386,2.7666,361.51,-0.025264,317.19,-9.0465,-0.17739,207.14,-0.12541,-0.21304,296,-0.027092,-0.24102,-0.041948,2.3216,-0.017838,1.9781,normal
0.33357,0.33057,0.080237,-0.03959,0.016974,0.13211,0.017067,0.01716,0.50315,0.013393,0.017764,0.01716,0.007782,0.11464,0.019066,0.17207,0.018503,0.019764,0.019903,0.21669,-0.7522,0.01516,-0.020591,0.019764,0.013997,0.052467,0.47613,0.021577,5.7448,-0.002571,0.016974,0.008877,0.018136,222.48,-0.020815,1.2883,194.29,1.6413,-0.05276,5.8034,0.20065,196.57,204.19,-0.2817,152.38,0.22782,0.015832,185.14,0.098685,-5.7157,-0.017616,195.05,167.62,-5.3057,1.103,-0.013416,134.1,-0.022367,-0.078378,192,-0.035965,6.1132,186.67,361.14,230.29,149.33,1.6628,373.33,289.52,-0.077089,1.4217,1.2297,-15.8,3.2804,243.05,0.004344,-0.021041,204.95,311.81,4.2779,-0.089856,2.432,-0.02858,243.14,0.015228,-0.11484,-0.0204,176,199.62,234.48,2.1114,-0.003618,0.043723,292.19,-0.040107,360.95,-0.029027,6.1426,370.76,2.8945,2.1251,339.33,-0.037855,346,-14.561,-0.08398,321.71,-0.11081,-0.15194,421.33,-0.073704,-0.098456,-0.017204,1.828,-0.036153,1.5567,normal
-0.098234,-0.27809,0.021469,-0.087212,0.024546,0.026509,0.018053,0.018739,0.15568,0.018212,0.016997,0.012511,0.001118,0.073233,0.02386,0.11342,0.035412,0.016417,0.019954,0.28072,-0.58042,0.016522,0.014327,0.017631,0.023332,0.064274,0.50332,0.016153,6.0583,-0.007797,0.023015,-0.000309,0.015836,120.22,-0.006225,1.1206,124.54,1.4308,-0.11632,5.5224,0.084533,133.19,182.49,-0.25185,151.35,0.18962,0.18025,181.62,0.081349,-5.8197,0.0115,107.24,166.05,-8.1189,1.4443,-0.012622,181.62,-0.011755,-0.018646,190.27,-0.094528,5.781,206.7,187.03,329.95,141.84,1.1215,15.135,92.541,-0.045559,1.6642,1.6637,-15.632,4.3004,349.84,0.16918,0.04088,137.51,258.16,6.3152,-0.17494,2.7077,0.094966,366.81,0.014617,-0.30451,0.044035,200.65,153.95,170.92,2.2138,0.0284,0.023045,280.43,-0.171,280,-0.021465,5.6338,285.08,2.9512,1.8937,273.08,-0.013661,288.97,-15.351,-0.13388,342.49,-0.006234,-0.23537,342.38,0.016164,-0.11038,-0.036123,1.3863,-0.032425,1.069,normal
0.20461,0.15057,0.006378,-0.1016,0.013909,0.15099,0.020064,0.016335,0.43025,0.02036,0.017637,0.01669,-0.24841,0.062897,0.013968,0.043818,0.051604,0.016039,0.014856,0.20855,-0.49944,0.017341,0.028183,0.018821,0.019709,0.070012,0.072532,0.013021,5.7071,-0.009473,0.023674,-0.001739,0.015447,274.42,0.0099,1.2104,213.33,1.4286,-0.053303,6.0874,0.040498,227.88,173.58,-0.27063,193.94,0.16745,0.015807,202.67,0.078882,-5.1675,-0.057147,168.73,176.48,-6.9137,1.5271,-0.009531,225.94,-0.002906,-0.041314,201.7,-0.04454,5.8113,182.3,286.18,297.7,209.45,1.7788,117.82,187.15,-0.055982,1.2571,1.7439,-12.966,1.6911,231.03,-0.001256,0.009485,163.88,382.06,2.7453,-0.15694,1.4018,-0.01969,255.27,0.014058,-0.21707,0.002928,166.79,180.36,317.21,1.5871,-0.030153,0.031244,355.76,-0.15675,294.79,-0.040831,5.7175,293.45,2.6643,1.0872,332.24,-0.044449,219.52,-12.066,-0.23077,341.09,-0.099124,-0.28285,298.91,-0.022659,-0.20563,-0.005697,0.94572,-0.005032,0.84223,abnormal
0.20481,-0.12284,0.060257,-0.053035,0.015672,0.023305,0.01423,0.017439,0.42817,0.015206,0.016974,0.018136,-0.39684,0.097697,0.016323,-0.10153,0.018761,0.015485,0.015439,-0.028092,-0.63481,0.014648,0.001142,0.024089,0.02274,0.049697,0.31897,0.013021,5.7673,-0.002181,0.023438,0.006398,0.01423,203.43,-0.006757,1.4341,179.81,2.1977,-0.056612,5.9622,0.15139,224,172.95,-0.27743,192.76,0.060628,0.01316,191.24,0.082759,-3.3636,-0.019873,181.33,242.29,-6.6824,1.5833,-0.007726,189.71,-0.008306,-0.059194,117.33,-0.029635,6.1003,201.14,106.67,150.86,161.52,0.81656,171.81,330.29,-0.11765,1.5748,1.4356,-13.39,2.8568,192,0.034137,-0.011174,177.52,281.33,4.1258,-0.048583,2.1987,-0.005946,300.95,0.018877,-0.19333,0.016977,177.52,162.29,299.81,2.8362,-0.005914,-0.012425,289.9,-0.12255,335.81,-0.04735,5.763,260.48,2.5369,1.5273,289.71,-0.021441,327.24,-8.0889,-0.21335,330.86,-0.043257,-0.17861,310.1,-0.062448,-0.068701,-0.001695,1.3395,-0.031029,1.0749,abnormal
