MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC6_Sys,MFCC13_Sys,MFCC1_Dias,MFCC3_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomPos4,atomLen6,atomFreq6,atomPos6,atomLen7,atomLen11,atomFreq11,atomFreq15,LPC_Coefficient2,LPC_Coefficient4,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient14,Class
-7.0365,-0.10476,6.1809,0.83201,0.020152,-0.10829,0.031802,-0.013964,-0.039588,-13.69,2.4018,0.031232,-0.039376,0.0045686,0.0047344,-0.052168,-0.020808,366.53,204.63,0.016859,224.21,179.37,157.47,0.01691,0.018863,-0.68644,-0.060656,0.058677,0.027302,-0.0039104,normal
-6.1243,-0.12352,5.6506,1.3142,0.664,0.28355,0.30441,0.36619,-0.045392,-12.178,1.5047,0.40398,0.31307,0.19251,-0.030604,-0.054345,0.0034014,544.8,205.6,0.013867,351.4,238.4,248,0.017773,0.017334,-0.55501,-0.062107,0.040582,0.032819,-0.007429,normal
-5.285,-0.031192,5.6301,1.3887,0.68687,0.16702,0.64572,0.21074,-0.013773,-11.896,3.0099,0.77687,0.26085,0.016212,-0.048412,-0.012594,0.010624,161.74,228.17,0.016729,409.39,171.13,194.78,0.022334,0.017663,-0.70599,-0.093755,0.061085,0.048707,-0.013066,abnormal
-7.0663,0.07722,6.2296,0.48481,-0.0050511,0.035035,-0.25744,0.16137,-0.039294,-10.627,0.18005,-0.19184,0.19793,0.20211,-0.027385,-0.055601,0.02304,253.64,199.27,0.013139,330.91,182.55,157.82,0.021085,0.01962,-0.5966,-0.05771,0.04987,0.03016,-0.0095093,normal
-2.1794,0.049477,5.3392,1.4287,0.13409,0.12497,0.087355,0.066563,-0.031425,-4.0966,1.5085,0.046677,0.15038,0.11629,-0.019122,-0.029516,-0.0035918,679.07,199.47,0.44219,529.33,187.73,145.07,0.44043,0.42142,1.4667,1.9847,1.4359,1.1502,0.23838,abnormal
-4.433,0.20036,5.6918,1.4817,0.22386,-0.015761,0.16591,0.43555,-0.19207,-12.577,2.8225,0.19013,0.48998,0.014064,0.04874,-0.2245,0.082006,147.45,256,0.014826,250.91,170.18,205.09,0.016513,0.024592,-0.61119,-0.036593,0.043908,0.021871,-0.012227,abnormal
-9.4175,-0.082646,6.6621,0.21789,-0.23678,-0.044699,-0.61131,0.059556,-0.089148,-14.637,0.67901,-0.58369,0.14239,0.073852,0.05399,-0.11634,0.026684,315.43,250.29,0.012905,296.29,200,184,0.023298,0.024065,-0.83952,0.0018433,0.04058,0.023147,-0.0073561,normal
-5.2387,-0.081982,6.2628,0.78699,-0.21857,-0.26205,-0.33161,-0.095465,-0.045602,-10.265,0.54049,-0.27759,0.0061483,0.13449,-0.0068867,-0.040245,-0.0048001,451.66,195.66,0.016518,303.31,170.06,266.06,0.019866,0.021931,-0.70451,-0.10074,0.076559,0.045051,-0.014972,abnormal
-10.109,-0.076938,5.8244,1.2664,0.55085,0.22801,0.077127,0.076028,-0.050207,-16.753,1.3948,0.12871,0.12937,0.10997,-0.013529,-0.058777,0.013067,325.94,181.94,0.014565,289.49,162.74,144.46,0.018527,0.019531,-0.54455,-0.085444,0.058299,0.043209,-0.012653,normal
-3.4315,-0.062411,5.9111,1.3879,0.37335,-0.18182,0.015301,-0.0017271,-0.036168,-13.058,0.7762,0.026141,0.021906,0.056337,-0.011832,-0.047374,0.016254,135.3,161.6,0.020508,346,183.2,177.6,0.020068,0.02251,-0.61721,-0.074,0.052198,0.030844,-0.0066708,normal
-7.1705,0.03628,5.8706,1.0804,0.30807,0.010464,-0.015108,0.0051121,-0.073142,-15.986,1.3173,0.089906,0.089001,0.19256,-0.011713,-0.070498,-0.021814,381.89,165.05,0.017681,318.11,183.58,193.68,0.01727,0.020302,-0.51055,-0.086186,0.061919,0.052713,-0.016213,abnormal
-8.3118,0.15425,5.1995,1.7779,0.02445,0.14233,-0.24328,0.21282,0.016253,-13.53,1.5282,-0.063115,0.17378,0.13838,0.025683,0.0095271,-0.031975,269.04,187.13,0.011209,306.52,189.22,168.35,0.014903,0.018597,-0.58268,-0.062763,0.046397,0.035024,-0.0088484,abnormal
-4.455,0.091614,6.1344,0.81144,0.25227,0.063697,0.15469,0.11175,-0.043466,-9.8093,1.1574,0.2334,0.11462,0.13571,-0.030155,-0.05311,-0.0041211,199.47,216.89,0.012543,265.6,196.98,181.33,0.01901,0.016276,-0.59439,-0.083518,0.064117,0.044086,-0.013827,abnormal
-10.425,0.13515,6.1368,1.022,-0.26534,-0.18577,-0.29078,0.18517,-0.039715,-17.004,0.28251,-0.31319,0.14731,0.1415,-0.044247,-0.04215,0.001922,295.52,149.33,0.021425,232.48,134.79,122.18,0.027344,0.026042,-0.68516,-0.037826,0.04082,0.03833,-0.020237,abnormal
-2.9159,0.19665,5.6982,1.159,0.40416,0.24325,0.31448,0.070066,-0.034444,-10.914,1.9901,0.57537,0.20335,0.16056,-0.051044,-0.037923,0.016266,528,234.67,0.013346,310.93,266.67,269.87,0.015755,0.021419,-0.61935,-0.11706,0.049322,0.039422,-0.0053435,abnormal
-7.5771,0.16333,4.882,2.0875,-0.080079,0.33409,-0.30507,0.48292,0.022048,-10.468,-0.18292,-0.27656,0.54821,0.11223,-0.077663,0.0041779,0.024172,234.78,196.17,0.017833,235.83,233.74,136.35,0.019956,0.025476,-0.48539,-0.088202,0.05289,0.040503,-0.0019676,abnormal
-5.7053,0.26378,5.8403,1.1775,0.34949,0.0089304,0.13043,0.062632,-0.030346,-10.007,2.5911,0.39688,0.17397,0.10721,-0.04232,-0.052581,-0.014609,230.53,281.26,0.011616,300,211.37,227.37,0.013723,0.016704,-0.66363,-0.10578,0.058377,0.034773,6.39E-06,abnormal
-4.6863,0.30681,5.6267,1.2398,0.63333,0.28513,0.36129,0.26001,-0.051863,-11.358,1.8534,0.43505,0.31011,0.2656,-0.062083,-0.050878,-0.010742,183.61,170.04,0.01754,318.75,198.9,158.12,0.018765,0.019799,-0.61299,-0.077492,0.057575,0.038817,-0.011492,normal
-2.5809,0.3986,5.6252,1.5894,0.22989,0.065509,-0.026916,0.29885,-0.028329,-7.8983,1.383,-0.028016,0.32639,0.16295,-0.05312,-0.037471,0.054277,208.5,192,0.013672,197,208,224,0.02002,0.019694,-0.47306,-0.081635,0.045535,0.041824,-0.0029143,abnormal
-6.1974,-0.0030315,5.6161,1.5363,0.58948,0.16606,0.19903,0.05155,-0.012139,-11.738,2.8884,0.24018,0.06762,0.12908,-0.037751,-0.034196,-0.01463,348.19,163.05,0.012742,338.48,175.24,252.95,0.017299,0.01981,-0.56593,-0.097658,0.071334,0.047227,-0.017539,abnormal
-3.9467,0.035076,4.9467,1.2963,-0.27181,0.1176,-0.29736,0.14949,-0.026813,-4.8981,0.084046,-0.27449,0.13352,-0.024499,-0.066237,-0.011502,-0.012394,910.16,81.92,0.27465,909.52,128.64,87.04,0.30488,0.27746,1.0211,0.81328,0.51299,0.45674,0.13435,normal
-5.7774,-0.024354,5.9013,1.2524,0.29557,0.0080029,0.16421,0.091859,-0.059,-13.309,1.4723,0.27641,0.19533,0.16765,-0.034126,-0.048298,0.025165,279.7,187.2,0.014209,241.6,195.2,153.6,0.012549,0.019092,-0.72013,-0.085917,0.058109,0.031986,-0.012669,normal
-2.9735,0.1016,5.5198,1.6247,0.31156,0.046112,-0.059967,0.21065,-0.029272,-10.193,1.3937,0.1337,0.12146,0.10116,0.012224,-0.051411,-0.0035638,186.98,199.49,0.016498,221.53,167.49,191.32,0.01762,0.018866,-0.61981,-0.049142,0.046105,0.029205,-0.0010705,abnormal
-6.9852,0.11354,5.6376,1.5177,0.4566,0.035461,0.33156,0.20809,-0.040891,-10.638,0.96095,0.33003,0.27822,0.19315,-0.029697,-0.041788,0.033481,334.78,209.78,0.013075,461.33,176.89,212.44,0.020074,0.019586,-0.6799,-0.06875,0.060526,0.029952,-0.0041566,normal
-4.9082,-0.28357,6.4624,0.63823,-0.083369,-0.11981,-0.014133,0.024567,-0.036155,-14.23,1.5352,0.017388,0.10208,0.25697,-0.0090966,-0.041347,-0.015821,116.12,153,0.021423,292.5,150,205,0.019043,0.03009,-0.79006,-0.001026,0.040135,-0.0008506,0.0026194,normal
-7.3033,0.11847,5.6176,1.5085,0.56856,0.16553,0.45147,0.12669,-0.042545,-11.206,2.3525,0.47417,0.11658,0.011406,-0.023912,-0.037164,0.0069054,251.4,254.64,0.013049,362.55,224,213.11,0.016581,0.021318,-0.57213,-0.069405,0.035964,0.027516,-0.00055542,abnormal
-4.3843,0.17506,5.0581,1.8135,0.35287,0.31581,0.31271,0.34282,-0.086071,-6.027,1.0634,0.28151,0.31906,0.10883,-0.017397,-0.085272,0.063016,666.2,139.92,0.41008,696.55,97.255,155.61,0.39177,0.35493,1.015,0.78283,0.43905,0.39601,0.096412,abnormal
-6.6341,-0.016542,6.0314,0.94134,0.15644,0.1945,0.079704,0.23318,-0.023305,-13.004,0.61821,0.096643,0.15021,0.1687,-0.076623,-0.018843,0.0011908,148.09,177.12,0.014762,280.74,139.16,130.98,0.018214,0.020803,-0.8232,0.011654,0.028286,-0.010164,0.0087802,abnormal
-5.6455,0.053139,5.5616,1.5843,0.39325,0.027284,0.1779,0.10483,-0.038064,-13.687,2.024,0.21955,0.12465,0.013598,0.0053823,-0.039346,0.0032117,289.8,188.8,0.016602,154.5,192.8,174.4,0.01582,0.020117,-0.56751,-0.095996,0.056396,0.033891,-0.010093,abnormal
-5.3687,-0.012132,5.5156,1.6825,0.32277,-0.036356,-0.1455,0.018284,-0.028873,-13.009,1.2727,0.051313,0.136,0.16737,0.0014035,-0.062119,0.010352,133.3,173.22,0.017918,167.04,155.83,174.61,0.020041,0.023735,-0.4927,-0.082593,0.0569,0.04209,-0.0080473,abnormal
-4.3302,0.071546,5.8311,1.1183,0.35856,0.015829,-0.017995,0.016338,-0.074265,-13.69,1.4206,0.41093,0.13185,0.1149,-0.045754,-0.030132,0.0065743,129.88,187.15,0.016039,188.42,179.88,189.58,0.020123,0.024148,-0.58277,-0.064332,0.051657,0.02927,-0.0042675,abnormal
-3.4334,0.098163,5.5839,1.393,0.70204,0.15682,0.33304,0.090308,-0.046445,-9.0961,2.4084,0.29942,0.12085,0.14329,-0.029793,-0.01762,-0.020527,256,248.73,0.011275,418.18,177.45,210.91,0.015181,0.015447,-0.58801,-0.093457,0.065403,0.045317,-0.011459,abnormal
-1.2634,-0.032679,5.9104,0.88952,-0.018935,0.031647,-0.29677,-0.06429,-0.053963,-7.7274,0.80531,-0.08079,0.090322,0.13171,-0.055177,-0.034747,0.011391,235.77,204.8,0.015625,254.17,200.23,247.77,0.015681,0.020815,-0.59401,-0.091362,0.074377,0.051055,-0.016506,abnormal
-6.3028,0.099446,5.8774,1.0911,0.30573,-0.064286,0.022808,-0.11561,-0.020901,-14.301,2.6254,0.062016,0.014428,0.078416,-0.025797,-0.041602,-0.025613,206.19,173.42,0.012538,321.03,164.13,207.48,0.020098,0.020287,-0.60773,-0.087967,0.058725,0.03995,-0.0092981,normal
-6.3655,0.16258,5.7271,1.4358,0.15186,0.13127,0.054657,0.40466,-0.034291,-11.636,0.89991,0.046529,0.42312,0.062836,0.0029417,-0.031932,0.018704,384.3,197.6,0.016992,264.5,209.6,179.2,0.015332,0.016748,-0.66921,-0.064648,0.064672,0.029826,-0.014172,abnormal
-3.9566,0.42742,5.2125,1.823,0.68299,0.22119,0.42324,0.28436,-0.035606,-12.021,2.2768,0.42273,0.29828,0.22313,-0.080316,-0.041209,0.025688,268,166.74,0.01285,342.84,208,210.53,0.012079,0.017116,-0.6612,-0.059986,0.040399,0.02321,-0.0062134,abnormal
-8.5457,0.071714,5.5785,1.5419,0.54091,0.16508,0.529,0.20344,-0.0031183,-15.09,1.7762,0.68822,0.31037,-0.07045,0.013336,-0.017366,0.019902,331.64,181.82,0.011941,371.91,250.91,165.09,0.019043,0.021085,-0.55225,-0.090732,0.067018,0.054922,-0.02662,abnormal
-4.7759,0.3601,6.2166,0.57002,-0.10769,-0.18133,0.2678,0.22339,-0.07774,-13.309,1.8405,0.55858,0.21596,0.1386,-0.053661,-0.050193,0.011115,167.61,183.84,0.013595,201.57,155.61,178.2,0.015702,0.02045,-0.47425,-0.059798,0.04584,0.034849,-0.0088024,abnormal
-2.4814,0.25986,5.6837,1.4229,0.70409,0.22199,0.40438,0.24648,-0.042099,-8.5084,2.3871,0.56939,0.21372,0.16533,-0.060043,-0.024995,-0.0011978,282.8,256,0.011914,366.8,172.8,238.4,0.015527,0.018945,-0.63162,-0.056414,0.050922,0.026372,-0.0018721,abnormal
-12.203,0.27209,5.4863,1.5596,0.71522,0.21816,0.19482,0.059195,-0.058912,-19.835,1.8998,0.21073,0.032315,0.11285,-0.025608,-0.060966,-0.025169,296,192,0.016972,289.52,221.79,204.14,0.017915,0.018117,-0.67808,-0.045582,0.040707,0.013977,0.0066429,abnormal
-5.7423,-0.12318,6.0838,0.94222,0.20905,-0.04979,0.11951,-0.018645,-0.041207,-11.051,1.8106,0.18274,-0.029387,0.09035,-0.034468,-0.053622,-0.010821,399.07,197.21,0.015761,250.88,202.42,237.4,0.016443,0.020939,-0.52904,-0.086778,0.059609,0.03645,-0.0047251,normal
-4.4794,0.2121,6.2282,0.6048,0.2962,0.10557,0.31729,0.20713,-0.048359,-10.769,1.8141,0.35194,0.19799,0.18373,-0.045815,-0.037583,-0.0040476,327.12,213.85,0.013577,313.17,253.66,210.73,0.017673,0.016673,-0.62251,-0.079085,0.058948,0.047068,-0.013906,abnormal
-9.7344,-0.10597,6.0524,1.1096,0.20885,-0.080891,0.0004767,-0.074311,-0.047568,-17.541,1.0583,0.048763,-0.0019035,0.081783,-0.0068989,-0.043203,0.0065925,138.5,142.4,0.026953,385.8,137.6,174.4,0.025635,0.022168,-0.96858,0.034239,0.019857,-0.017941,0.005416,normal
-2.4992,0.0071898,5.1883,1.9963,0.077221,0.11991,-0.28061,0.10054,0.0089762,-8.113,1.2126,-0.19874,0.22611,-0.0044717,-0.029927,-0.018327,-0.0087808,267.56,232.89,0.014703,382.89,259.56,217.78,0.016981,0.019314,-0.62432,-0.10833,0.078482,0.04492,-0.015083,abnormal
-6.083,0.031244,5.7828,1.1746,0.24855,-0.0077289,0.17564,0.18004,-0.042317,-15.814,1.6231,0.5133,0.32498,0.26296,-0.053266,-0.046451,0.019817,184.89,153.48,0.024378,186.52,203.85,169.48,0.017072,0.023329,-0.6938,0.029592,0.013175,0.0025374,-0.0084633,normal
-4.8809,-0.023388,5.8329,1.3043,0.34466,-0.0022389,0.21934,0.14675,-0.036074,-9.555,1.1713,0.36369,0.17565,0.083993,-0.013208,-0.045544,0.019994,154.74,155.43,0.015346,327.77,222.17,245.94,0.020703,0.02115,-0.78506,-0.040714,0.062633,0.016412,-0.00067068,abnormal
-1.9463,0.15865,5.7218,1.2077,0.30298,0.094838,0.14618,0.17436,-0.041048,-5.9578,1.6543,0.27139,0.10225,0.10171,-0.029487,-0.059516,-0.0013948,291.13,198.96,0.010954,206.61,217.04,197.57,0.018173,0.02123,-0.6133,-0.064939,0.049901,0.040323,-0.008451,abnormal
-5.3161,0.063992,5.8199,1.0774,0.43566,0.2659,0.36003,0.090281,-0.0067709,-11.518,2.7942,0.33848,0.11167,0.0038825,-0.035164,-0.014411,0.0051868,356.41,238.34,0.017578,405.79,205.24,254.9,0.015288,0.020541,-0.70218,-0.095719,0.069103,0.044007,-0.013226,abnormal
-3.4477,0.025107,5.6356,1.3159,0.34204,0.17356,0.37412,0.25588,-0.046381,-8.1862,1.3826,0.45929,0.26606,0.16122,-0.033059,-0.050544,0.0075458,291.2,232.23,0.011217,217.14,213.94,262.4,0.016462,0.020145,-0.61478,-0.10982,0.067083,0.043603,-0.012311,abnormal
-3.5616,0.2023,5.815,1.208,0.29186,0.084461,0.14431,0.35997,-0.050508,-7.3378,1.5361,0.41077,0.4516,0.15632,-0.11326,-0.064982,0.044984,329.67,215.07,0.012355,380.28,263.44,200.93,0.015625,0.019758,-0.62519,-0.092522,0.038259,0.029627,0.0010756,abnormal
-7.5067,-0.018037,5.8833,0.9422,-0.028549,-0.043987,0.14196,0.22559,-0.022405,-17.32,0.85506,0.092821,0.21524,0.26707,-0.019129,-0.052028,-0.0030595,202.67,185.78,0.020779,488.78,178.67,192.89,0.016927,0.019151,-0.87132,-0.0010868,0.046051,-0.0091946,0.0055653,abnormal
-7.1626,-0.10042,6.161,0.88862,0.034117,-0.15124,-0.15533,-0.051191,-0.049851,-19.176,1.828,-0.10839,0.01539,0.11212,-0.0087039,-0.05551,0.01133,206.78,140.44,0.022678,172,128.89,153.78,0.021267,0.024306,-0.67798,-0.015183,0.036956,0.0067679,0.0032014,normal
-4.4427,0.24206,5.7495,1.2768,0.36065,0.16898,0.44311,0.31222,-0.038248,-8.1936,2.0803,0.41581,0.30481,-0.0072018,-0.010824,-0.086312,0.044816,258.2,241.6,0.015576,427.8,236.8,224.8,0.017285,0.020605,-0.63001,-0.052137,0.038362,0.019393,-0.0017713,abnormal
-5.3649,0.14107,4.7561,1.793,-1.1468,0.13066,-1.2111,0.26696,0.048694,-6.1325,0.24979,-1.1673,0.24106,-0.035732,-0.086645,0.045674,-0.0049531,860.67,142.93,0.30182,629.87,139.73,156.8,0.2748,0.34505,1.2517,1.4265,0.68375,0.5702,0.2233,abnormal
-4.0852,-0.12265,5.7218,1.3903,0.5562,0.17926,0.33304,0.072499,-0.040159,-9.5273,1.9471,0.36453,0.092018,0.032488,-0.0029769,-0.05733,-0.031127,271.14,229.19,0.014041,266.59,243.89,216.22,0.018634,0.022223,-0.76397,-0.018785,0.05028,0.032081,-0.016909,normal
-5.7157,0.0077818,5.7448,1.2883,0.50315,0.13211,0.33057,0.17207,-0.035965,-15.8,1.6413,0.33357,0.21669,0.22782,-0.017616,-0.05276,-0.021041,361.14,222.48,0.016974,234.48,194.29,167.62,0.01516,0.016974,-0.7522,-0.03959,0.052467,0.018503,-0.0025714,normal
-5.8197,0.0011179,6.0583,1.1206,0.15568,0.026509,-0.27809,0.11342,-0.094528,-15.632,1.4308,-0.098234,0.28072,0.18962,0.0115,-0.11632,0.04088,187.03,120.22,0.024546,170.92,124.54,166.05,0.016522,0.023015,-0.58042,-0.087212,0.064274,0.035412,-0.0077972,normal
-5.1675,-0.24841,5.7071,1.2104,0.43025,0.15099,0.15057,0.043818,-0.04454,-12.966,1.4286,0.20461,0.20855,0.16745,-0.057147,-0.053303,0.0094848,286.18,274.42,0.013909,317.21,213.33,176.48,0.017341,0.023674,-0.49944,-0.1016,0.070012,0.051604,-0.0094729,abnormal
-3.3636,-0.39684,5.7673,1.4341,0.42817,0.023305,-0.12284,-0.10153,-0.029635,-13.39,2.1977,0.20481,-0.028092,0.060628,-0.019873,-0.056612,-0.011174,106.67,203.43,0.015672,299.81,179.81,242.29,0.014648,0.023438,-0.63481,-0.053035,0.049697,0.018761,-0.0021815,abnormal
-7.7288,0.036177,5.2445,1.8129,0.60561,0.26169,0.15818,0.32744,-0.10124,-15.428,2.3063,0.30009,0.56535,0.0052563,0.038918,-0.14735,0.094161,299.59,189.79,0.017443,362.76,257.1,232.83,0.012392,0.01906,-0.62056,-0.098742,0.067224,0.044759,-0.021914,abnormal
-8.1262,0.0021489,5.9537,1.0428,0.26864,0.079303,0.17969,0.23817,-0.037676,-16.165,0.93475,0.15535,0.23243,0.33186,-0.0098737,-0.037265,0.00079871,253.54,195.28,0.016877,236.92,244.51,187.9,0.018029,0.018429,-0.57178,-0.10278,0.060455,0.0411,-0.0071515,abnormal
-6.5472,0.058081,5.3213,1.7063,0.78235,0.23339,0.47343,0.043291,0.0036718,-13.47,2.1683,0.55952,0.18111,0.12281,-0.042534,-0.038688,0.014332,275.89,262.22,0.013129,267.56,189.33,212.44,0.015625,0.017904,-0.62655,-0.087209,0.062017,0.035606,-0.0063549,abnormal
-9.3792,0.37087,4.5278,2.1009,-0.10784,0.55304,-0.12088,0.58993,0.039604,-10.124,0.17355,-0.13941,0.49609,0.42698,-0.098798,0.035471,-0.0018541,421.49,121.1,0.34172,453.88,197.02,203.29,0.35279,0.33295,1.053,0.87689,0.48293,0.41159,0.06605,abnormal
-8.8611,0.12963,5.2593,1.9555,0.92448,0.13334,0.64583,0.14555,-0.030856,-18.496,2.6877,0.9644,0.36142,0.12765,-0.050452,-0.050626,-0.00045606,208.82,180.51,0.015375,239.28,210.87,155.9,0.01893,0.019782,-0.56154,-0.081519,0.055878,0.035839,-0.0088326,abnormal
-9.7591,-0.099747,5.4071,1.5364,0.58552,0.12478,0.0071266,-0.14534,-0.017105,-16.958,1.7022,0.047867,-0.049199,0.11012,-0.038602,-0.056557,0.0025805,274.51,181.94,0.014565,262.97,199.31,207.54,0.013951,0.021205,-0.50614,-0.085846,0.047802,0.041064,-0.011854,abnormal
-7.1986,0.22228,5.8869,1.2551,0.41271,0.08051,0.27259,0.16464,-0.043471,-10.404,2.4381,0.37833,0.12326,0.11381,-0.034597,-0.051078,-0.0076227,309.33,230.22,0.01123,313.56,236.44,223.11,0.015896,0.014052,-0.45611,-0.12329,0.048414,0.04204,0.00040909,abnormal
-8.277,0.16784,5.4121,1.6769,0.53296,0.10026,0.22325,0.13356,-0.024626,-13.191,0.96606,0.19752,0.18006,0.12561,-0.022998,-0.03231,0.0050316,349.33,226.91,0.013554,295.27,232.73,244.36,0.021307,0.016986,-0.53251,-0.1187,0.056857,0.045269,-0.0089966,abnormal
-3.707,-0.14575,6.0825,0.99464,0.011627,-0.12836,-0.34212,-0.19666,-0.013767,-12.147,1.0854,0.058917,0.21479,0.14659,-0.037294,-0.02508,-0.02647,333.95,178.05,0.022386,328.82,151.79,178.05,0.023287,0.023087,-0.70246,-0.047412,0.062642,0.019028,0.0028478,abnormal
-7.026,0.10697,6.2466,0.5323,-0.094577,-0.0030459,-0.25729,0.12485,-0.10926,-10.486,1.1721,-0.22062,0.11701,0.10999,0.035193,-0.1275,0.039246,304.39,219.87,0.016444,385.81,184.77,179.61,0.019972,0.022303,-0.59091,-0.085141,0.065883,0.039766,-0.0040571,normal
-5.0886,-0.19126,5.6374,1.4819,0.49229,0.052765,0.27173,0.059448,-0.039081,-14.223,2.1868,0.22095,0.09034,0.17292,-0.052753,-0.059319,-0.0078413,251.06,169.41,0.017233,228.94,201.41,200.47,0.015855,0.017578,-0.66058,-0.039015,0.047447,0.023636,0.00011449,normal
-7.2412,-0.051911,6.1779,0.73067,-0.079853,-0.17988,-0.16255,0.19187,-0.016389,-11.062,0.52687,-0.14394,0.21151,0.11592,-0.067864,-0.016313,-0.011601,246.95,216.38,0.01795,390.1,190.48,169.14,0.017532,0.018322,-0.74363,-0.035677,0.04133,0.0097213,0.0018188,normal
-7.1955,0.13336,5.2423,1.6544,0.70188,0.40499,0.28872,0.20516,-0.014673,-11.931,1.6863,0.25201,0.18964,0.016931,-0.01852,-0.027372,0.042,288.17,214.67,0.011312,395.33,210.67,193.33,0.013428,0.020752,-0.62253,-0.069298,0.052273,0.032307,-0.0043967,abnormal
-5.0835,-0.00075034,5.8737,1.1524,0.00246,-0.03488,-0.061306,0.17554,-0.040728,-11.247,0.33042,-0.03854,0.19337,0.10861,-0.019069,-0.046182,0.0032676,148.48,160,0.017344,240.48,165.12,161.92,0.021875,0.02582,-0.68235,-0.024543,0.052889,0.031018,-0.012104,abnormal
-2.9976,0.12628,5.3636,1.5966,0.70361,0.30542,0.62552,0.31179,-0.036629,-10.227,2.4055,0.77397,0.35248,0.14291,-0.069559,-0.032019,0.036493,216,293.33,0.010579,372,209.33,204,0.015788,0.01652,-0.64318,-0.074021,0.046089,0.029088,-0.0030173,abnormal
-12.193,0.024105,6.0737,0.97322,0.35543,0.12171,0.095594,-0.0053422,-0.037036,-16.994,1.3806,0.1515,0.055744,0.1062,-0.03788,-0.032441,-0.0095722,322.95,199.58,0.016088,309.05,186.95,170.11,0.020508,0.020354,-0.66146,-0.05866,0.051796,0.026863,-0.0032324,abnormal
-5.4289,0.25445,5.3604,1.4656,0.68145,0.3671,0.47916,0.29459,-0.04032,-17.131,1.8184,0.6214,0.37732,0.19932,-0.044524,-0.020871,0.012144,160.68,198.64,0.016583,179.62,164.83,181.74,0.017615,0.024285,-0.60566,-0.034253,0.042599,0.01449,-0.0064355,abnormal
-4.5058,0.14875,5.8078,1.2473,0.36955,-0.041406,0.47992,0.24525,-0.047462,-16.232,2.1171,0.53687,0.25902,0.15676,-0.051553,-0.054121,-0.015914,151.44,150.97,0.017152,141.64,157.95,112.41,0.027294,0.031325,-0.45905,-0.0090051,0.043218,0.036334,-0.0057143,normal
-9.2883,-0.0059575,5.8792,1.2764,0.2619,-0.0546,0.083339,0.090286,-0.059986,-14.632,1.499,0.17021,0.12278,0.13229,-0.017227,-0.050078,0.0050726,199.04,275.2,0.013594,290.24,222.72,188.16,0.015469,0.0225,-0.67161,-0.058113,0.047948,0.028541,-0.0069335,abnormal
-5.6596,0.12091,5.9598,0.8881,0.057757,0.053773,-0.15427,-0.061095,-0.071425,-17.236,1.8269,-0.064196,0.0018401,0.23422,-0.032026,-0.034851,-0.0077228,322.86,121.6,0.014955,279.31,136.23,170.97,0.019699,0.017634,-0.73783,-0.015276,0.035129,0.0020839,-0.00084916,abnormal
-8.5169,0.08588,5.0811,1.7136,0.26008,0.22834,0.18767,0.21841,-0.051317,-10.774,1.322,0.10922,0.23471,0.12543,-0.019395,-0.062389,0.0020105,506.92,191.38,0.39663,567.31,264.62,142.15,0.3507,0.37271,1.1248,0.93004,0.46035,0.37613,0.19029,abnormal
-7.9513,-0.10978,5.6857,1.5861,0.2934,0.017226,-0.061036,0.15792,-0.08277,-18.764,1.9665,0.10186,0.2606,0.037747,0.044766,-0.095844,0.0013488,46.105,160,0.017732,232.32,192.84,133.89,0.017887,0.019942,-0.64368,-0.0193,0.035573,0.0026715,0.0027852,normal
-2.3835,-0.019337,5.5299,1.4684,0.46028,0.33626,-0.32414,0.21199,-0.016531,-8.5182,0.052852,-0.2203,0.37593,0.095887,-0.10968,-0.019425,0.016568,243.12,225.56,0.013577,285.27,184.2,164.68,0.01896,0.01572,-0.6102,-0.036686,0.036486,0.036498,-0.006593,abnormal
-5.5268,0.20278,5.6047,1.3906,0.54037,0.16711,0.23251,0.092364,-0.023019,-15.69,2.5851,0.40268,0.20585,0.10319,-0.030139,-0.028632,-0.0052167,191.44,145.12,0.017124,234.42,233.67,203.16,0.021121,0.017714,-0.66639,-0.049528,0.056318,0.029074,-0.014366,abnormal
-3.5778,0.09558,6.0729,0.93609,0.1727,-0.081298,0.26749,0.11196,-0.043962,-8.8446,1.7996,0.52818,0.22426,0.22837,-0.056956,-0.063672,-0.0037483,320.24,277.33,0.014737,378.42,235.64,192,0.012962,0.013317,-0.65661,-0.084387,0.050291,0.028114,-0.0038243,abnormal
-9.9819,0.093569,6.161,0.81261,0.17213,0.017655,0.40027,0.14213,-0.052,-13.665,2.448,0.50281,0.18838,0.16477,-0.054824,-0.04191,-0.023074,305.29,258.06,0.014491,391.74,248.77,243.61,0.016444,0.020161,-0.58857,-0.10504,0.058298,0.051815,-0.014073,abnormal
-5.0199,0.21117,6.2364,0.92067,0.15211,0.00098424,0.2939,0.13712,-0.068994,-10.375,1.4635,0.38573,0.20366,0.24238,-0.023145,-0.070397,-0.0039944,285.91,178.09,0.013247,300.7,187.83,189.91,0.016941,0.02055,-0.55518,-0.092399,0.057551,0.036833,-0.0066329,abnormal
