LPC_Coefficient5,LPC_Coefficient4,atomFreq6,atomFreq5,atomFreq7,atomFreq8,atomFreq9,atomFreq10,LPC_Coefficient6,atomFreq4,LPC_Coefficient9,atomFreq13,atomFreq3,LPC_Coefficient2,atomFreq11,LPC_Coefficient10,atomFreq14,atomFreq12,LPC_Coefficient8,atomFreq2,LPC_Coefficient14,atomFreq15,LPC_Coefficient15,atomFreq1,atomLen6,LPC_Coefficient11,atomLen7,atomLen5,atomLen8,LPC_Coefficient3,atomLen4,atomLen9,LPC_Coefficient7,atomLen1,atomLen11,LPC_Coefficient13,atomLen13,LPC_Coefficient12,atomLen3,atomLen10,atomPos4,atomPos3,atomLen2,atomPos1,atomPos2,atomAmp2,atomPos5,atomLen15,atomPos11,atomAmp1,atomAmp3,atomPos14,LPC_Coefficient16,atomLen14,atomLen12,atomPos6,atomPos15,atomPos8,atomPos12,atomAmp4,atomPos10,atomPos9,atomPos7,atomPos13,atomAmp5,atomAmp6,Class
0.097235,-0.037276,0.017811,0.016276,0.017253,0.021438,0.021066,0.021298,0.095778,0.020043,0.013828,0.021949,0.019345,-0.71684,0.021903,-0.013845,0.023577,0.020368,0.040073,0.018322,0.0064263,0.023019,0.016505,0.019903,178.29,-0.018581,215.62,186.67,164.57,-0.20916,144.76,198.86,0.084148,129.52,168.38,-0.0044424,166.86,-0.01943,137.9,172.95,146,394.48,169.14,104.19,405.52,2.8615,228.19,160.76,410.95,4.1687,2.0964,384.67,0.012348,188.19,209.52,377.71,374.86,360.86,352.38,1.5044,402,322.29,333.71,291.24,1.2774,1.0987,abnormal
0.085383,-0.035029,0.013021,0.014612,0.014612,0.014323,0.018157,0.016638,0.11409,0.013093,0.014485,0.020255,0.016493,-0.76826,0.021701,-0.0047112,0.018663,0.018519,0.051385,0.021267,-0.0079348,0.024089,0.0033791,0.018084,228.74,-0.013807,283.26,273.78,214.52,-0.27277,206.22,171.85,0.091452,112.59,208.59,-0.013366,195.56,-0.015392,178.96,245.33,383.11,400.59,187.26,101.04,598.52,3.436,400.89,189.63,355.56,4.4368,2.7207,533.19,0.021468,176.59,151.7,509.33,468.3,420.59,518.81,2.2869,447.56,440.59,354.07,477.33,1.9029,1.6959,abnormal
0.18076,0.11626,0.022195,0.021366,0.025923,0.025746,0.02616,0.01817,0.13178,0.022846,-0.02823,0.021544,0.016513,-1.0086,0.022431,-0.043759,0.024325,0.016276,-0.025067,0.020182,0.019085,0.018584,0.0087136,0.033381,187.15,-0.0095868,229.82,190.06,231.76,-0.18037,123.15,259.88,0.045771,89.212,241.45,0.024815,257.94,0.013045,194.91,294.79,205.45,484.73,189.09,25.455,55.758,2.1608,236.97,234.67,357.7,3.8992,1.5226,353.21,-0.0013499,237.58,219.15,332.48,431.15,247.39,400,1.3023,377.09,226.55,319.64,284.97,1.1492,0.95416,abnormal
0.0053038,-0.084705,0.015061,0.016753,0.015061,0.019184,0.017578,0.019444,0.049436,0.01454,0.042904,0.021832,0.015365,-0.47688,0.017578,0.029692,0.021441,0.018663,0.05473,0.015625,-0.013813,0.020703,-0.0082165,0.01901,172.8,0.01665,145.07,145.07,186.31,-0.23148,256.71,149.33,0.060714,192,158.58,-0.0083731,209.07,0.0033193,190.58,189.87,265.42,225.69,211.91,78.933,273.78,3.2603,278.84,227.56,316.53,4.5561,2.4067,345.42,0.011275,176.36,218.31,264.09,240.71,275.91,219.91,2.0114,256.36,360.62,320,357.16,1.7357,1.5599,abnormal
0.77162,0.84678,0.3022,0.29764,0.27704,0.27233,0.28175,0.28611,0.6552,0.28198,0.44841,0.28148,0.26225,1.0186,0.26432,0.38247,0.26762,0.29354,0.52654,0.27731,0.094284,0.25843,0.068981,0.30373,151.22,0.31288,145.57,180.71,147.45,0.94163,189.49,189.49,0.58147,144.94,215.84,0.15492,217.73,0.23191,151.84,181.33,783.53,772.31,141.18,880.94,827.84,1.5726,793.96,213.33,832.55,1.6614,1.5055,744.63,0.038964,224,183.22,860.24,789.02,817.8,768.08,1.454,820.08,693.02,677.96,771.76,1.3989,1.3758,abnormal
0.002982,-0.10969,0.014915,0.01416,0.016868,0.016468,0.01598,0.015492,0.062439,0.016335,0.05301,0.017401,0.014959,-0.55418,0.014426,0.02635,0.019576,0.015847,0.071752,0.014737,-0.0089419,0.018688,-0.0042999,0.012784,188.36,0.0075824,256.73,212.36,220.36,-0.28907,186.18,193.45,0.080442,119.27,202.91,-0.0095845,229.82,-0.0044714,177.45,237.82,274.73,291.64,162.91,16.727,379.09,1.9732,242.91,197.82,323,5.576,1.6426,299.09,0.0012445,221.82,149.09,264,380.91,229.27,310.82,1.3578,236.18,344.91,226.91,314.73,1.1009,0.97238,abnormal
0.059586,-0.029508,0.017164,0.013021,0.011541,0.015211,0.016335,0.015921,0.075994,0.012133,0.015181,0.022313,0.014027,-0.71723,0.015743,0.0021444,0.017401,0.017756,0.031333,0.014441,-0.0015733,0.013849,-0.0024573,0.014086,224.97,0.00077691,201.7,240.48,229.82,-0.24905,166.79,168.73,0.057356,164.85,192,0.0012548,192,0.001932,152.24,146.42,335.76,229.94,145.45,18.667,512.97,3.2636,260.12,215.27,318.67,5.5172,2.859,268.73,0.0088572,202.67,194.91,222.79,304.48,285.94,236.12,2.3926,415.27,377.45,350.06,334.3,1.8995,1.5048,normal
0.037453,-0.058051,0.014757,0.014648,0.012044,0.016493,0.015354,0.018229,0.067606,0.012207,0.025515,0.02002,0.016385,-0.57787,0.015137,0.01249,0.020237,0.014269,0.040461,0.014865,-0.0052706,0.021701,-0.0065983,0.015625,198.22,0.0098996,218.67,181.33,152,-0.24495,218.67,184.89,0.060804,245.33,233.78,0.0015179,152,0.0071235,145.78,175.11,202.44,51.778,193.78,35.111,539.33,4.6887,242.44,164.44,253.56,7.9587,3.0323,291.56,0.004957,204.44,166.22,282.67,310.44,261.78,289.78,2.2258,339.67,260.44,281.56,224.78,1.8076,1.4109,normal
0.64609,0.71189,0.28359,0.32426,0.33689,0.32571,0.32035,0.32579,0.56496,0.28918,0.38023,0.32004,0.31346,0.99736,0.31759,0.29985,0.3153,0.32552,0.42993,0.28784,0.1534,0.31522,0.10931,0.31993,158.12,0.23724,189.49,208.31,218.98,0.87412,175.69,204.55,0.50177,106.67,218.98,0.16169,190.12,0.1741,208.31,217.73,590.82,615.06,77.176,529.88,788,0.95125,523.22,171.29,572.63,1.0686,0.90817,744.55,0.033749,136.78,168.78,632.39,687.69,564.94,709.57,0.8855,497.96,605.02,610.43,634.51,0.85016,0.81695,abnormal
-0.013368,-0.10452,0.018652,0.013477,0.016553,0.017773,0.01582,0.019434,0.037118,0.014258,0.052599,0.022119,0.016016,-0.4409,0.019922,0.037637,0.02041,0.017822,0.062466,0.017383,-0.011575,0.023828,-0.014226,0.01582,133.6,0.023538,176,133.6,189.6,-0.23893,136.8,166.4,0.061629,187.2,188.8,-0.0022547,208.8,0.0098701,132.8,177.6,427.6,266.6,126.4,342.2,375.4,1.8841,288.3,172.8,345.3,2.5524,1.3412,308.6,-0.0067015,177.6,179.2,253.1,395.2,267.4,271.4,1.1398,289.6,389.2,274,335.2,0.90368,0.7359,abnormal
0.016817,-0.11437,0.012858,0.012967,0.016981,0.014486,0.01747,0.018175,0.043298,0.012153,0.045325,0.014214,0.011068,-0.61989,0.017741,0.029084,0.015082,0.017036,0.055329,0.013021,-0.016988,0.020182,-0.0064705,0.014757,232,0.013181,246.22,280.89,188.44,-0.21135,233.78,204.44,0.066887,177.78,213.33,-0.01288,258.67,-0.0031359,291.56,142.22,285.56,303.78,234.67,18.222,369.11,3.9324,297.11,150.22,448.44,6.0914,3.1772,379.11,0.013622,167.11,169.78,350.67,276.44,265.33,280.11,2.5294,431.11,328.56,318.89,258.67,2.2785,1.9261,normal
0.077727,-0.0088746,0.011174,0.014217,0.012445,0.012945,0.017033,0.014172,0.077241,0.01558,0.0040302,0.019032,0.012809,-0.77728,0.014399,0.0084347,0.020076,0.020303,0.033534,0.011446,0.0043588,0.019622,0.0040931,0.0119,254.51,-0.0095155,206.88,213.58,217.3,-0.1765,151.81,189.02,0.058143,145.86,162.23,0.00064878,205.4,-0.0019722,183.81,168.93,417.3,290.51,189.02,63.628,146.05,2.3167,243.72,177.86,340.84,5.1095,1.8554,240.09,-0.0046602,215.07,174.14,385.49,291.44,342.79,318.79,1.5677,365.67,280.74,288.74,248.47,1.3443,1.1956,abnormal
0.061572,-0.029674,0.017345,0.016441,0.018278,0.018686,0.021135,0.023263,0.08218,0.017345,0.03284,0.021688,0.016121,-0.56168,0.025886,0.018655,0.024487,0.021368,0.046964,0.017928,-0.010501,0.026732,0.005083,0.015742,174.33,0.0070062,195.82,148.54,206.81,-0.21683,137.55,151.88,0.068072,121.79,156.66,-0.014419,146.63,-0.0065449,139.94,149.01,130.09,188.78,137.55,22.806,171.22,2.4914,115.28,147.1,216.6,4.8305,1.9889,181.19,0.028284,163.82,185.31,139.64,182.03,188.24,218.33,1.6967,212.66,177.25,193.91,247.4,1.3859,1.1072,normal
0.059408,-0.067091,0.014591,0.014706,0.014993,0.014763,0.015338,0.016716,0.074231,0.011834,0.02397,0.01798,0.014131,-0.72752,0.017521,0.0031513,0.014821,0.017865,0.052719,0.013442,-0.0030599,0.017233,0.013503,0.011834,168.47,-0.0076035,224,207.06,226.82,-0.1637,162.82,208,0.077268,186.35,182.59,-0.0099822,197.65,-0.015681,169.41,157.18,144.24,286.12,197.65,61.176,479.53,2.0752,362.35,249.41,305.88,3.3062,1.5897,302.94,0.020174,125.18,208.94,259.65,303.18,344.59,319.06,1.1972,339.29,354.59,315.06,322.47,0.98129,0.85493,abnormal
0.011123,-0.09544,0.015225,0.021529,0.019354,0.018643,0.020197,0.017711,0.061544,0.022994,0.042871,0.021839,0.018732,-0.51273,0.018954,0.022731,0.020508,0.020774,0.062928,0.013494,-0.0070584,0.02255,-0.0020772,0.015004,154.18,0.0077236,137.45,135.27,182.55,-0.26437,136,187.64,0.074133,113.45,200.73,-0.0069413,159.27,-0.001963,181.09,201.45,440.09,512.91,139.64,25.091,44.727,3.3157,290.73,184,297,5.5923,1.9742,292,0.0070769,162.91,224.73,208.27,271.82,248.09,272.09,1.4838,330,257.27,165.18,244.73,1.2214,0.96441,abnormal
0.053159,-0.030065,0.015714,0.013317,0.014648,0.015803,0.012429,0.016246,0.070573,0.019798,0.026383,0.020241,0.014826,-0.72249,0.018377,0.012931,0.018999,0.021129,0.052137,0.016513,-0.00078026,0.021839,0.020159,0.013228,250.18,-0.012874,174.55,267.64,250.18,-0.19712,221.09,248.73,0.06881,221.09,197.82,-0.0183,202.18,-0.02301,146.91,192,366.91,345.64,152.73,21.818,159.27,3.335,417.45,162.91,193.82,5.1409,2.8579,392.36,0.023662,158.55,199.27,261.45,518.73,291.09,351.64,2.4286,373.45,466.55,432.36,390.91,2.1842,1.8115,abnormal
0.036689,-0.070657,0.014193,0.016732,0.016602,0.012109,0.015365,0.012435,0.084394,0.016341,0.022965,0.019727,0.014844,-0.71072,0.014128,-0.0006295,0.01543,0.013932,0.053631,0.014909,-0.001667,0.019466,0.0070832,0.014714,250.67,-0.012455,173.87,218.67,198.4,-0.24789,217.6,214.4,0.079905,204.8,205.87,-0.0096335,216.53,-0.014266,195.2,166.4,505.33,256.27,166.4,4.2667,41.867,3.5382,413.6,224,313.73,6.8485,2.5218,457.6,0.015642,162.13,141.87,341.87,396,285.47,379.6,1.9794,587.87,336.27,331.73,305.87,1.6194,1.3755,abnormal
0.089918,-0.004247,0.021484,0.02181,0.022407,0.021647,0.021973,0.021539,0.10143,0.02002,0.0057361,0.020833,0.017144,-0.71792,0.021376,-0.0068135,0.026476,0.023003,0.033673,0.018066,0.0029927,0.022732,0.0098888,0.020942,123.56,-0.0079359,145.78,153.78,144.89,-0.2324,134.22,200.89,0.071785,128.89,159.11,-0.0011239,207.11,-0.00468,184.89,182.22,370.78,234.89,193.78,156.44,161.33,1.6123,311.11,236.44,421.89,2.4122,1.3291,301.11,0.016358,159.11,187.56,421.78,273.56,464.89,337.89,1.1471,313.44,366.78,287.67,376.67,0.9315,0.8198,abnormal
0.066115,-0.046299,0.019003,0.018528,0.018634,0.018106,0.016997,0.020323,0.096757,0.012247,0.02214,0.017473,0.01647,-0.71944,0.016364,0.00049441,0.022382,0.021009,0.057679,0.019848,-0.010227,0.021643,0.0035585,0.015625,160.86,-0.017431,199.78,183.35,153.95,-0.24771,227.46,166.05,0.089044,128,174.7,-0.019201,219.68,-0.020764,110.7,188.54,92.757,534.7,84.757,68.324,75.459,4.4447,53.405,204.97,361.95,5.7568,3.372,244.65,0.013989,145.3,231.78,145.3,225.73,320.22,240.86,2.183,328.86,325.62,227.89,295.24,1.7238,1.2881,abnormal
0.07114,-0.019713,0.0142,0.021273,0.015519,0.017209,0.016206,0.020112,0.088226,0.016258,0.0062388,0.018264,0.018898,-0.76059,0.019742,-0.0016567,0.016575,0.024177,0.033584,0.014041,-0.00085053,0.01742,0.0035852,0.014253,215.35,-0.0069348,235.24,153.95,160.86,-0.2421,128.86,201.51,0.065669,188.54,179.89,-0.0037535,160.86,-0.006121,118.49,206.7,378.92,318.59,129.73,307.68,389.62,3.0415,397.19,170.38,314.92,4.0883,2.0877,406.92,0.0099166,184.22,204.97,296.43,430.92,442.7,331.89,1.6512,355.03,293.3,343.57,382.92,1.3009,1.0435,abnormal
0.0080089,-0.088392,0.015265,0.011822,0.013466,0.013877,0.011719,0.014957,0.048873,0.023129,0.035119,0.016396,0.01691,-0.6038,0.016961,0.017462,0.014032,0.018092,0.049758,0.011822,-0.003546,0.020456,0.0026977,0.019223,213.05,0.0059692,234.11,250.11,219.79,-0.23692,174.32,218.95,0.058821,202.11,175.16,-0.004748,177.68,-0.0016597,190.32,164.21,549.05,580.74,229.05,629.89,101.47,3.4346,398.11,173.47,448.42,5.5308,2.1872,358.63,0.012988,182.74,164.21,431.37,486.63,353.58,391.26,1.8722,279.37,380.53,422.53,453.47,1.5918,1.4096,abnormal
0.0075082,-0.10372,0.012827,0.01288,0.015097,0.013936,0.01742,0.018423,0.037218,0.012827,0.043363,0.014939,0.012774,-0.61408,0.020217,0.024565,0.020481,0.018264,0.051384,0.020376,-0.014049,0.019637,-0.01208,0.019215,233.51,0.013998,218.81,248.22,254.27,-0.19293,268.11,192.86,0.059563,171.24,230.05,-0.0082783,224.86,0.0012927,194.59,210.16,274.81,386.7,129.73,642.59,501.41,3.5993,245.19,217.95,376.65,4.4162,2.9459,396.65,0.004968,197.19,251.68,326.27,395.46,389.08,308,2.2092,398.27,418.49,481.95,429.84,1.8385,1.6386,abnormal
0.028973,-0.076567,0.018246,0.017167,0.02133,0.017527,0.017064,0.021536,0.075242,0.017013,0.042784,0.015882,0.0184,-0.63951,0.017938,0.019093,0.021125,0.015831,0.066193,0.014597,-0.020426,0.023078,-0.0052683,0.022821,218.11,-0.00057464,169.26,160.84,226.53,-0.25725,193.68,205.47,0.081627,151.58,242.53,-0.022679,203.79,-0.015093,163.37,198.74,240.42,434.74,168.42,651.79,115.37,2.6002,248.84,184.42,293.79,5.1771,1.7754,294.32,0.025925,196.21,158.32,289.68,355.37,290.95,366.74,1.4227,303.47,471.05,253.68,264.84,1.2651,1.0572,abnormal
0.071591,-0.04011,0.016364,0.017895,0.018423,0.016681,0.01837,0.021854,0.10183,0.015097,0.023507,0.017314,0.016997,-0.80401,0.016786,-2.37E-05,0.020112,0.021379,0.056319,0.019531,-0.0077808,0.02122,0.0022174,0.021959,224,-0.01326,219.68,212.76,243.03,-0.27772,226.59,202.38,0.087802,178.16,208.43,-0.014358,230.05,-0.017218,242.16,203.24,363.03,334.27,231.78,494.49,338.16,1.9639,536,217.95,365.19,2.6855,1.6226,390.49,0.0093345,152.22,225.73,393.08,366.81,363.68,404,1.2776,376.76,433.95,444.11,375.14,1.1484,0.975,abnormal
0.17575,0.07109,0.011804,0.014012,0.018427,0.017493,0.019361,0.01571,0.13985,0.015795,-0.034225,0.017323,0.020465,-0.94792,0.019361,-0.03951,0.017408,0.014776,-0.0086497,0.015455,0.006061,0.018852,0.0012668,0.016135,304.7,-0.014592,204.52,210.09,237.91,-0.26019,268.52,194.78,0.062808,147.48,217.04,0.0099128,205.91,0.0062952,151.65,230.96,336.17,156.7,214.26,20.174,452.17,2.3995,403.3,200.35,378.43,3.2658,2.0157,273.91,0.019513,201.74,262.96,263.13,366.43,422.96,375.3,1.7084,294.61,279.3,416.17,414.09,1.3824,1.2651,abnormal
0.079106,-0.00065088,0.01864,0.019701,0.018894,0.018809,0.016814,0.019956,0.080839,0.016304,0.010444,0.019064,0.016984,-0.73461,0.017366,0.0010126,0.021994,0.023013,0.026407,0.01554,-0.0067485,0.023692,0.00031954,0.014691,154.43,0.00057633,175.3,182.26,168.35,-0.16557,114.78,210.09,0.054713,186.43,228.17,-0.0057877,170.43,-0.0022684,151.65,180.87,282.43,343.3,161.39,6.9565,314.78,3.1178,356,158.61,335.39,5.5571,2.694,273.65,0.019145,176.7,178.78,289.04,337.48,194.96,329.57,2.1677,290.96,340.17,226.43,300.78,1.8247,1.5832,normal
0.074906,-0.018963,0.016631,0.012311,0.014205,0.015152,0.016868,0.015329,0.081628,0.014205,0.019338,0.018643,0.01669,-0.72438,0.019827,0.0063467,0.016986,0.017105,0.034508,0.017874,-0.014881,0.019413,-0.0092908,0.018939,209.45,0.0032941,277.33,153.21,235.64,-0.23379,155.15,171.64,0.060288,112.48,161.94,-0.010338,156.12,-0.0024772,156.12,234.67,399.64,320.24,161.94,176,401.33,2.6108,310.55,177.45,284.73,3.6505,2.2061,301.21,0.018197,185.21,218.18,332.36,323.88,296,402.67,1.8025,305.45,318.06,324.85,400.61,1.5886,1.3366,normal
0.074787,-0.035401,0.016392,0.013602,0.014997,0.017787,0.013881,0.016392,0.094498,0.016253,0.016279,0.01702,0.01409,-0.74656,0.016602,-0.00067858,0.020159,0.019182,0.043332,0.014509,-0.0063064,0.018903,-0.0018052,0.015416,194.29,-0.0069461,209.14,256,189.71,-0.27793,252.57,237.71,0.07565,205.71,260.57,-0.0080113,197.71,-0.0082976,265.14,202.29,219.43,274.29,249.14,45.714,132,2.8054,390.29,173.71,291.57,4.1718,2.2935,317.43,0.0065749,258.29,198.86,333.71,400.86,345.71,379.29,1.9356,379.43,262,327.57,266,1.713,1.5261,normal
0.078904,-0.01744,0.016059,0.019857,0.014269,0.016873,0.015625,0.016547,0.09732,0.016168,0.013885,0.018229,0.015951,-0.74351,0.018826,-0.0034644,0.017578,0.017036,0.04437,0.025174,-0.011047,0.017849,0.0048312,0.018229,184.89,-0.014153,213.33,170.67,225.78,-0.23404,213.33,167.11,0.076503,195.56,159.11,-0.018137,200.89,-0.018706,207.11,242.67,323.78,211.44,120.89,13.333,43.556,3.9601,206.44,204.44,323.11,7.0367,2.8056,391.22,0.035764,164.44,207.11,147.33,318.22,286.67,231.11,2.2223,214.67,316,258.22,285.89,1.8839,1.5221,normal
0.069643,-0.02685,0.021293,0.017884,0.020144,0.016544,0.017502,0.016429,0.089826,0.018153,0.022559,0.015472,0.016429,-0.7384,0.015702,0.011963,0.021906,0.016621,0.05416,0.016161,-0.0061818,0.022327,0.0055136,0.014782,186.35,-0.012378,195.14,163.14,194.51,-0.26341,153.73,242.82,0.077047,150.59,218.98,-0.015939,180.71,-0.019863,152.47,176.31,83.529,178.98,209.57,11.922,248.63,2.1754,278.12,193.88,255.06,3.68,1.4951,247.22,0.017177,191.37,193.88,290.35,246.67,259.06,286.2,1.1013,355.37,321.65,306.04,228.63,0.87245,0.70978,abnormal
0.023648,-0.058595,0.011393,0.011122,0.013835,0.013618,0.013943,0.015679,0.049969,0.010959,0.022018,0.014377,0.0099284,-0.66078,0.01671,0.017797,0.017361,0.013129,0.028539,0.01123,0.00073154,0.018446,-0.0017972,0.011719,258.67,0.017196,226.67,219.56,224.89,-0.20589,248,190.22,0.042643,192,266.67,0.006925,185.78,0.013325,256.89,226.67,353.78,287.67,209.78,193.33,379.33,3.1169,452,206.22,435.11,4.1854,2.7821,287,0.0039632,185.78,217.78,334.44,381.22,377.56,291.78,2.4013,348.44,397,359.11,471,1.9923,1.7826,abnormal
0.84608,0.97004,0.37263,0.35106,0.38404,0.38994,0.38898,0.39576,0.73969,0.38718,0.46841,0.33161,0.39618,1.19,0.34746,0.41722,0.36217,0.37025,0.53659,0.38917,0.1643,0.3516,0.11201,0.3912,124.86,0.40396,110.43,180.08,108.55,1.1235,94.118,87.216,0.62702,82.196,117.96,0.24602,104.16,0.32551,130.51,156.86,264.24,248,154.35,151.29,149.88,1.3028,137.18,168.16,293.96,1.468,1.2196,347.84,0.059539,105.41,112.31,153.65,310.51,204.86,278.12,1.2049,247.92,273.88,177.02,293.25,1.1353,1.0951,abnormal
0.79548,0.89047,0.28064,0.30392,0.21998,0.20159,0.23284,0.26225,0.68368,0.3027,0.4395,0.28952,0.37623,1.0799,0.31342,0.39756,0.26593,0.27696,0.51633,0.38051,0.20306,0.25398,0.11518,0.39338,32,0.29302,32,32,32,1.0515,32,32,0.57569,32,34.51,0.22505,33.882,0.30307,32,32,1067.1,1180.5,32,993.02,1219.6,0.96199,1141.9,41.412,1086.5,1.0398,0.92604,1002.3,0.026879,33.255,35.137,1181.3,945.96,1242,1123.9,0.84738,1074.4,1020.2,1098,1036,0.81093,0.77571,abnormal
0.032648,-0.067441,0.01424,0.017436,0.014524,0.016584,0.016903,0.01946,0.073064,0.018146,0.037739,0.01843,0.01875,-0.60786,0.016229,0.01939,0.018217,0.021129,0.060973,0.01669,-0.012185,0.022727,0.00034672,0.014418,239.71,0.0020088,200.15,192,234.47,-0.2445,171.05,171.05,0.076206,193.16,207.71,-0.01473,182.11,-0.010203,172.22,196.65,202.91,174.25,131.49,17.164,74.764,2.6223,193.24,198.98,240.29,5.9598,1.7336,304.36,0.016667,187.35,197.24,253.45,255.13,206.4,267.49,1.3314,350.98,263.56,276.22,301.89,1.0907,0.95666,abnormal
0.017634,-0.094977,0.013904,0.015485,0.018462,0.012835,0.014044,0.016416,0.069049,0.015346,0.039832,0.016509,0.016462,-0.56308,0.019578,0.022886,0.023531,0.012835,0.063706,0.015625,-0.015155,0.018973,-0.0033481,0.013858,225.52,-0.0022443,197.33,183.62,219.43,-0.28401,154.67,201.14,0.078322,222.48,186.67,-0.018832,193.52,-0.014485,149.33,221.71,167.14,304.19,160.76,4.1905,236,2.6862,176.38,180.57,288.86,5.0297,2.1932,301.24,0.017563,156.95,210.29,314.1,275.14,288.86,335.14,1.6942,246.19,297.52,267.81,303.05,1.113,0.91716,abnormal
0.05187,-0.056792,0.015737,0.015569,0.012444,0.015067,0.01423,0.016183,0.086502,0.016239,0.04053,0.01596,0.016629,-0.71181,0.01635,-0.006156,0.020815,0.017801,0.050159,0.018192,-0.0097733,0.01942,0.0043982,0.017746,239.54,-0.0069975,226.74,248.69,203.89,-0.25868,218.51,247.77,0.080744,199.31,190.17,-0.015939,156.34,-0.016484,226.74,240.46,217.83,269.26,193.83,40.457,341.03,2.8189,251.89,217.6,293.26,4.4,2.2415,383.09,0.020428,170.06,229.49,212.11,355.2,331.09,347.54,1.7399,269.71,332.46,318.51,270.63,1.4812,1.3931,abnormal
0.060172,-0.049941,0.013777,0.014464,0.017789,0.018212,0.015995,0.021537,0.098833,0.014675,0.025403,0.01932,0.011983,-0.74548,0.012247,-0.0020789,0.019056,0.015942,0.061205,0.016206,-0.0067155,0.025813,0.010619,0.014675,203.24,-0.019093,254.27,230.92,204.11,-0.25834,244.76,192.86,0.091548,178.16,240.43,-0.019617,251.68,-0.024672,189.41,211.03,221.51,222.38,181.62,315.68,335.14,3.5182,267.46,166.05,404.97,4.696,2.8743,288.54,0.023967,184.22,202.38,354.7,202.49,308.54,408.86,2.131,269.51,313.73,351.57,304.97,1.9339,1.6267,abnormal
0.065467,-0.031297,0.018579,0.017149,0.021008,0.018817,0.019865,0.017912,0.091178,0.01734,0.012989,0.024486,0.016149,-0.68192,0.022151,0.0013584,0.022485,0.024962,0.042785,0.016292,-0.0069228,0.024343,0.0016695,0.017435,94.439,-0.0085626,136.59,126.44,137.37,-0.24637,127.22,147.51,0.073122,202.93,188.1,-0.011483,190.44,-0.012192,115.51,154.54,473.95,177.07,151.41,517.46,91.122,4.2005,340.78,173.27,328.39,5.1084,2.685,282.83,0.011827,156.88,173.27,281.56,277.17,381.37,403.8,2.302,354.93,294.63,304.2,352.49,1.7586,1.5112,normal
0.038856,-0.060205,0.018066,0.018188,0.016846,0.017415,0.017415,0.015706,0.076268,0.018107,0.031732,0.019124,0.016317,-0.58647,0.018392,0.011612,0.021322,0.017944,0.054896,0.020752,-0.0052405,0.023804,0.0057617,0.018962,176,-0.0026763,205.33,190.67,187.33,-0.25009,173.33,192.67,0.074365,184,188.67,-0.011085,226.67,-0.010495,170.67,186,261.17,252.75,185.33,299.33,258.17,2.3802,297.92,178,326,3.5451,1.4429,279.5,0.016841,208.67,154,282.08,311.92,242.08,322.17,1.1019,315.17,366.08,276.67,329.75,0.94311,0.78167,normal
0.02903,-0.096985,0.013447,0.0085637,0.013071,0.016301,0.016001,0.015249,0.076633,0.010367,0.040858,0.017428,0.010066,-0.66305,0.020132,0.014853,0.021184,0.013822,0.066437,0.0092398,-0.011085,0.019907,-0.00081925,0.0067608,161.23,-0.003169,179.69,139.08,189.54,-0.2623,140.31,212.92,0.086081,221.54,227.69,-0.015864,222.77,-0.014552,129.23,237.54,492.62,416.15,182.15,309.85,398.15,4.9159,493.85,224,485.23,5.7632,4.0174,336.31,0.014708,212.92,172.31,443.85,442.77,403.69,289.08,3.3905,395.08,395.23,401.08,381.85,2.3562,1.7765,abnormal
0.018783,-0.059866,0.015368,0.01177,0.015214,0.013775,0.012284,0.013415,0.052969,0.011616,0.03416,0.019223,0.011308,-0.48777,0.01619,0.020639,0.01691,0.018144,0.045494,0.0097656,-0.00026772,0.017475,0.0015538,0.011822,182.74,0.01514,200.42,133.05,194.53,-0.20684,152.42,197.05,0.055537,249.26,183.58,0.0031733,180.21,0.0093942,153.26,269.47,292.21,286.63,146.53,3.7895,60.842,4.3972,122.63,183.58,338.95,7.2359,2.8834,292.11,0.006377,198.74,202.11,197.05,372,282.11,276.63,2.4491,212.42,360,250.63,310.53,1.8379,1.4131,abnormal
0.046022,-0.048895,0.014423,0.010367,0.014648,0.014047,0.017052,0.015625,0.072602,0.01277,0.035507,0.020433,0.016677,-0.75305,0.014047,0.010293,0.024189,0.018855,0.050758,0.02216,-0.0048607,0.020433,0.0032725,0.017127,220.31,-0.0020112,290.46,241.23,196.92,-0.22304,256,228.92,0.069828,172.31,289.23,-0.009642,249.85,-0.0089858,241.23,185.85,282.77,316.92,164.92,137.85,546.77,3.3478,471.08,236.31,404.46,4.0164,2.7178,426,0.0081407,171.08,259.69,304.92,329.23,308.31,349.08,2.2033,360.46,376.92,326.46,358.77,1.8841,1.6903,abnormal
0.050837,-0.060656,0.016859,0.014597,0.019171,0.015419,0.01655,0.01691,0.086598,0.015471,0.027302,0.019583,0.016345,-0.68644,0.01691,0.003382,0.017064,0.020148,0.058677,0.013775,-0.0039104,0.018863,0.0068112,0.014186,204.63,-0.014924,179.37,194.53,170.11,-0.21349,222.32,173.47,0.084419,151.58,157.47,-0.014218,188.63,-0.017832,128,147.37,366.53,226.53,149.89,294.32,303.16,4.1588,331.05,138.95,346.74,4.773,2.5819,331.16,0.022311,170.95,187.79,224.21,321.47,216.84,340,1.9151,375.05,201.68,232.32,220.42,1.66,1.4277,normal
